	Term_NDoc_Date	Sentence	Frame
13	18_127_2015-10-01	Dies erfordert von der Völkergemeinschaft insbesondere die Bekämpfung von Fluchtursachen, die häufig in Kriegs-bzw.	2.1
14	18_127_2015-10-01	Aber auch für Flüchtlinge, die heute in ihrer akuten Not Hilfe bei Schlepperbanden suchen, brauchen wir Antworten – solange Fluchtursachen nicht wirksam be­ seitigt wurden.	2.1
15	18_127_2015-10-01	Ein Kampf gegen Schlepperbanden muss gleichziehen mit dem Einsatz zur Schaffung legaler Fluchtwege.	x
16	18_127_2015-10-01	Andernfalls wird an anderen Orten als unse­ ren Grenzen unser Asylrecht ausgehöhlt.	x
17	18_127_2015-10-01	Schlepperbanden unterscheiden sich von Fluchthel­ fern, indem sie den Tod von Hilfe suchenden Menschen ausnutzen, Leib und Leben dieser Menschen riskieren oder gar ihren Tod einkalkulieren.	2.4
18	18_127_2015-10-01	Schlepperbanden auch mit militä­ rischen Mitteln zu begegnen, halte ich mit Blick auf un­ sere humanitäre Schutzpflicht gegenüber den flüchtenden Menschen somit prinzipiell für opportun und notwendig.	x
19	18_127_2015-10-01	Ich begrüße es somit, wenn die Europäische Union Maßnahmen gegen Schlepperkriminalität ergreift und Menschenhandel sanktioniert.	x
20	18_127_2015-10-01	Nicht Sanktionen, bürokratische Zumutungen und Gängelung, sondern faire Spielre­ geln, Motivation und Bestärkung der Arbeitsuchenden müssen die Integrationsarbeit in den Jobcentern be­ stimmen.	1.1
21	18_128_2015-10-02	Die immensen Anstrengungen der Menschen in Ostdeutschland, die Solidarität der Bürger in Westdeutschland, die Integration eines vereinigten Deutschlands  Deutscher Bundestag – 18.	1.2
22	18_128_2015-10-02	Wir müssen deswegen Zuwanderung begrenzen.	x
23	18_128_2015-10-02	Danke, dass dieser Begriff der Leitkultur inzwischen auch von anderen Parteien dieses Hauses ganz selbstverständlich gebraucht wird.	x
24	18_128_2015-10-02	Oktober 201512436  (A) (C)  (B) (D)  Leitkultur, der Gültigkeit hat, nun auch zur Selbstverständlichkeit in anderen Parteien geworden ist.	x
25	18_128_2015-10-02	Zu den großen Erfolgen der deutschen Einheit gehört zweifellos die Integration Ostdeutschlands in die sozialen Sicherungssysteme der alten Bundesrepublik.	1.2
26	18_128_2015-10-02	Denn viele der Krisen, die wir heute als humanitäre Krisen erleben, sind ja, wie es der Bundesaußenminister immer sagt, auch Krisen der Humanität, also der Menschlichkeit, die in Gefahr ist aufgrund von Terrorismus, ideologischem Radikalismus und auch aufgrund der Situation, dass in immer mehr Staaten jede zivile Ordnung auseinanderbricht und dass gerade in den Krisenregionen dem staatlichen Gewaltmonopol überhaupt keine Bedeutung mehr zukommt.	x
27	18_128_2015-10-02	Denken wir an die Diskussionen, die wir derzeit über eine gerechte Behandlung der Flüchtlinge und eine wirklich europäische Flüchtlingsund Asylpolitik führen.	2.2
28	18_128_2015-10-02	Sie teilt Asylsuchende in vermeintlich gute und schlechte Flüchtlinge ein, in potenzielle Fachkräfte und Unqualifizierte und plant weitere Abschreckungsmaßnahmen.	2.2
29	18_128_2015-10-02	Fluchtursachen bekämpfen wir am besten, wenn wir Menschen nicht nur ein Bett, ein Dach und etwas zu essen geben, sondern wenn wir ihnen auch eine Perspektive geben: auf ein sicheres Leben, auf Bildung und auf Arbeit – in ihren Heimatländern, aber auch denjenigen, die bei uns bleiben.	x
30	18_128_2015-10-02	Sie können bei Sprachvermittlung und Integration helfen.	x
31	18_128_2015-10-02	Auch in meinem Wahlkreis Herne-Bochum II haben wir Asylsuchende aufgenommen  Vizepräsidentin Claudia Roth  Deutscher Bundestag – 18.	x
32	18_128_2015-10-02	All das, was im Zuge des Kolonialismus in die Sammlungen der deutschen Völkerkundemuseen gelangte und was als geteiltes Erbe einfach hierbleiben sollte?	x
33	18_128_2015-10-02	Ich will ein drittes Problem nennen: die aus der DDR Geflüchteten, Abgeschobenen und Ausgereisten.	1.2
34	18_128_2015-10-02	Aber die Auswirkungen der notwendigen Maßnahmen haben auch viele Berührungspunkte mit der Familien-, der Integrations- und der Arbeitsmarktpolitik.	x
35	18_128_2015-10-02	Die touristischen Ziele in den Alpen haben die gleichen Probleme wie wir: demografische Entwicklung, Umweltbelastungen, zu viel Zuzug von Neubürgern und zu viel Wegzug von Leuten, die dort aufgewachsen sind und mal gedacht haben, sie könnten sich dort ihre Zukunft aufbauen.	x
36	18_128_2015-10-02	Da will zum Beispiel eine CSU-Landesgruppenchefin Menschen abschieben, bevor sie überhaupt in Deutschland angekommen sind, da will ein Ministerpräsident aus Sachsen-Anhalt Schutzsuchende benutzen, um den Mindestlohn zu untergraben, und da will ein Finanzminister aus Bayern Zäune zur Flüchtlingsabwehr an den deutschen Grenzen errichten.	2.5
37	18_128_2015-10-02	Eine der großen, vielleicht sogar die größte Herausforderung bei der Integration von Flüchtlingen ist der offene und schnelle Zugang zu Bildung und Ausbildung.	x
38	18_128_2015-10-02	Der Zugang zu Bildung ist ja keine kleine Fußnote in einer allgemeinen Flüchtlingsagenda, sondern Bildung – davon sind wir überzeugt – ist der zentrale Dreh- und Angelpunkt jeder gelungenen Asyl- und Integrationspolitik.	x
39	18_128_2015-10-02	Asylsuchende und Geduldete sind hier immer noch stark benachteiligt.	1.1
40	18_128_2015-10-02	Und Integration durch Bildung – da sind wir uns mit den Antragstellern der beiden Anträge, die heute vorliegen, einig –,  (Beifall des Abg.	x
41	18_128_2015-10-02	Wenn es gelingt, Integration so zu vollziehen, wie wir das vorhaben, dann profitieren alle davon, und zwar nicht nur der Arbeitsmarkt, sondern das ganze Land.	3
42	18_128_2015-10-02	Die 130 Millionen Euro für die Integration junger Flüchtlinge legen wir aber sofort auf den Tisch.	x
43	18_128_2015-10-02	Erwerb der deutschen Sprache, Erkennen der Kompetenzen, also was Ausbildungen, was Qualifikationen hier in Deutschland wert sind und was man damit machen kann, und natürlich Integration in Ausbildung oder Beruf.	x
44	18_128_2015-10-02	Dort motiviert man beispielsweise Unternehmer mit Migrationshintergrund, etwa türkische Gemüsehändler, junge Leute auszubilden.	x
45	18_128_2015-10-02	Oktober 201512490  (A) (C)  (B) (D)  und stattdessen, auch im Rahmen der Allianz für Ausund Weiterbildung, Maßnahmen zur Integration von Geflüchteten angekündigt hat.	x
46	18_128_2015-10-02	Ich erwarte von der Bildungsministerin auch mal ein paar klare Worte, wenn hierzulande Flüchtlingskinder von der Polizei mitten aus dem Unterricht geholt werden, weil den Eltern die Abschiebung droht,  (Beifall bei der LINKEN)  oder wenn so unglaubliche Vorschläge gemacht werden wie der, die Schulpflicht für Kinder von Asylbewerbern gleich ganz abzuschaffen.	2.5
47	18_128_2015-10-02	Mal sind es die Asylsuchenden insgesamt, dann versucht man, Menschen über die Konstruktion von sogenannten sicheren Herkunftsstaaten von Arbeit und Bildung auszuschließen.	x
48	18_128_2015-10-02	Öffnung von Integrations- und Sprachkursen,  (Dr.	x
49	18_128_2015-10-02	Die Frage ist also, wie Integration gemeinsam erfolgreich gestaltet werden kann.	x
0	18_128_2015-10-02	Ob Spracherwerb, der Aufbau sozialer Netzwerke oder die berufliche Ausbildung: Bildung ist ein zentraler Baustein für Integration.	x
1	18_128_2015-10-02	Kolleginnen und Kollegen, die Integration der Geflüchteten ist eine Chance für unser Bildungssystem.	x
2	18_128_2015-10-02	Es gibt viele Unternehmer, die Asylsuchende einstellen oder ausbilden wollen.	3
3	18_128_2015-10-02	Nicht jeder Asylsuchende hat bereits eine Ausbildung oder ein Studium abgeschlossen, zum Beispiel weil ein Großteil noch sehr jung ist.	x
4	18_128_2015-10-02	Das widerspricht nicht nur unserer persönlichen politischen Ethik, darüber hinaus ist Integration auch ganz einfach in unserem eigenen Interesse, wenn wir weiterhin als Nation stark und wettbewerbsfähig sein wollen.	3
5	18_128_2015-10-02	Wir sind ein Einwanderungsland.	x
6	18_128_2015-10-02	Sprachkurse und Beratungsangebote – eine Situation, die übrigens in den meisten Ländern der Welt bis heute so ist.	x
7	18_128_2015-10-02	Es war die unionsgeführte Bundesregierung, die Integrationspolitik maßgeblich konzeptionell entwickelt hat.	x
8	18_128_2015-10-02	Bereits seit vielen Jahren setzt die unionsgeführte Bundesregierung bei der Integration auf den Bildungsbereich.	x
9	18_128_2015-10-02	Vielleicht können Sie von den Zuwanderern in Landeskunde schon sehr bald lernen, ich sehe da durchaus Bedarf.	x
10	18_128_2015-10-02	Erstens wird in beiden Anträgen für junge Geflüchtete und Geduldete der Schutz vor Abschiebung in der Ausbildung gefordert.	2.5
11	18_128_2015-10-02	August 2015 wurde für jugendliche und heranwachsende Geduldete, die eine qualifizierte Berufsausbildung aufnehmen, für die Dauer der Ausbildung ein Schutz vor Abschiebung erreicht.	2.5
12	18_128_2015-10-02	Nach drei Monaten sollen nach Ihren Vorschlägen faktisch alle Asylberechtigten BAföG bekommen können.	x
13	18_128_2015-10-02	Welchen Sinn macht es, dass gegebenenfalls Menschen BAföG erhalten, die mit hoher Wahrscheinlichkeit wieder ausgewiesen werden?	2.5
14	18_128_2015-10-02	August 2015 eine Änderung beschlossen, mit der jungen Asylsuchenden und Geduldeten, die gute Bleibeperspektiven haben, der Zugang unter anderem zu berufsorientierenden und studienbegleitenden Praktika erleichtert wird.	x
15	18_128_2015-10-02	Die bewährten Integrationskurse werden für Asylbewerber mit guter Bleibeperspektive geöffnet, und die hierfür vorgesehenen Mittel werden entsprechend dem gestiegenen Bedarf aufgestockt.	x
16	18_128_2015-10-02	Es geht darum, Sprach- und Integrationskurse weiterhin zu betreiben.	x
17	18_128_2015-10-02	Sprache ist aber auch ein Schlüssel für gelungene Integration.	x
18	18_128_2015-10-02	Wie Sie wissen, wurde jahrelang gesagt – ich habe das persönlich zu spüren bekommen –, dieses Land sei kein Einwanderungsland.	x
19	18_129_2015-10-14	In New York haben wir darüber diskutiert, welche Instrumente die VN eigentlich zur Verfügung haben, um Fluchtursachen zu bekämpfen und zur besseren Lastenteilung beizutragen.	x
20	18_129_2015-10-14	Zu Recht haben kritische Stimmen angemerkt, dass der Einsatz gegen Schlepper auf dem Mittelmeer nicht weit genug geht.	2.4
21	18_129_2015-10-14	Mit einer Einigung mit Libyen bestünde die Möglichkeit, die Mission von internationalen Gewässern auf die libysche Küste auszuweiten und die Schlepper, die aus dem Schicksal der Flüchtlinge ein Geschäft machen, noch effektiver zu bekämpfen.	2.2
22	18_129_2015-10-14	Halten Sie das nicht für eine Entscheidung, die die schnelle Integration durch Qualifizierung und Arbeit eher konterkariert als fördert?	x
23	18_129_2015-10-14	Aber Flüchtlingspolitik, die auf eine Bekämpfung von Fluchtursachen zielt, kann doch nicht in der Absicherung und Abschottung einer Grenze in Zusammenarbeit mit dem türkischen Militär bestehen, auch nicht in dem Vorhaben, die Türkei zum  Staatsminister Michael Roth  Deutscher Bundestag – 18.	x
24	18_129_2015-10-14	Wenn wir jetzt mit der Türkei über die Flüchtlingskrise, die Eindämmung von Fluchtursachen und gemeinsame Strategien im Syrien-Konflikt verhandeln, dann müssen wir das mit Respekt und auf Augenhöhe tun, aber wir müssen uns auch fragen lassen, wer eigentlich die legitimen Ansprechpartner sind.	x
25	18_129_2015-10-14	November in den Wahlkampf der Türkei – und dann auch noch auf der falschen Seite, nämlich bei denen, die die personifizierte Fluchtursache sind – eingreifen.	x
26	18_129_2015-10-14	Dann würden Sie gerade in der Flüchtlings- und Einwanderungsfrage in Deutschland zu differenzierteren Erkenntnissen kommen, Herr Özdemir.	x
27	18_129_2015-10-14	Über diesen Demokratiegedanken sollten Sie einmal nachdenken, bevor Sie eine Einwanderungspolitik betreiben, die jedermann Tür und Tor öffnet und nach dem Mund redet.	x
28	18_129_2015-10-14	Die Gefährdung der Demokratie in Deutschland durch die Einwanderungspolitik der Grünen ist für uns Grund zur Sorge.	4.3
29	18_129_2015-10-14	Die Türkei als Transitland ist ein wichtiger Akteur in der Region.	x
30	18_129_2015-10-14	Die EU-Aufnahmerichtlinie 2003/9/EG wurde in Deutschland in innerstaatliches Recht umgesetzt und ist von Ländern und Kommunen bei der Unterbringung von Asylsuchenden zu beachten.	x
31	18_129_2015-10-14	Die Richtlinie legt in Artikel 14 fest, dass Asylsuchende in geeigneten Räumlichkeiten untergebracht werden, die unter anderem den Schutz des Familienlebens gewährleisten, dass in Unterbringungszentren dafür Sorge getragen wird, dass Gewalt verhütet wird, und dass das dort eingesetzte Personal angemessen geschult ist.	x
32	18_129_2015-10-14	Auf Basis welcher Datenlage kann die Bundesregierung nach ihrer Kenntnis bestätigen, es sei „eher noch untertrieben”, dass 30 Prozent der syrischen Asylsuchenden in Wahrheit keine syrischen Staatsangehörigen seien, obwohl es keinerlei belastbare Zahlen zur größenmäßigen Einschätzung hierzu gibt (Fernsehmagazin Panorama vom 9.	4.2
33	18_129_2015-10-14	Hinweise, die darauf schließen lassen, dass Migranten aus anderen Ländern zunehmend angeben, syrische Staatsangehörige zu sein, ergeben sich beispielsweise aus Lageerkenntnissen von FRONTEX.	4.2
34	18_129_2015-10-14	Anteil nicht schutzbedürftiger Asylsuchender und dem Anstieg der Straftaten gegen Asylbewerberheime vor.	x
35	18_129_2015-10-14	Gewalt gegen Asylsuchende ist unter allen Umständen zu verurteilen.	1.3
36	18_129_2015-10-14	Oktober 2015: „Seehofer: Flüchtlinge sollen an der Grenze zurückgewiesen werden”), per Beschluss des bayerischen Kabinetts „Maßnahmen der Notwehr” ergreifen zu wollen, etwa Asylsuchende an der Grenze zu Österreich zurückzuweisen bzw.	x
37	18_129_2015-10-14	Schengener Grenzkodex, die Europäische Menschenrechtskonvention, die Dublin-Verordnung, EU-Asylrichtlinien, die Zuständigkeit für den Grenzschutz usw.)?	x
38	18_129_2015-10-14	Oktober 2015 (vergleiche Council of the EU, Press Release 711/15, Punkt 17) umzusetzen, in Drittstaaten sichere und tragfähige Aufnahmekapazitäten zu schaffen, auch um Asylanträge von Flüchtlingen von dort nach Artikel 33 der EU-Asylverfahrensrichtlinie 2013/32/EU als unzulässig einstufen und die Betroffenen dorthin ohne vorherige Asylprüfung zurückschicken zu können, und wie sieht die Bundesregierung die Realisierungschancen konkret in Bezug auf die Türkei vor dem Hintergrund, dass nach Artikel 38 der Asylverfahrensrichtlinie unter anderem gefordert wird, dass es in dem betreffenden Drittstaat möglich sein muss, Schutz nach der Genfer Flüchtlingskonvention (GFK) zu erhalten, was in der Türkei wegen des regionalen Vorbehalts zur GFK nur für europäische Flüchtlinge möglich ist (bitte ausführlich darlegen)?	x
39	18_129_2015-10-14	Rückkehrpolitik ist integraler Bestandteil und wichtiges Steuerungsinstrument der Migrationspolitik.	4.2
40	18_129_2015-10-14	In diesem Zusammenhang ist auch die in den oben genannten Ratsschlussfolgerungen vorgesehene Prüfung durch die EU zu sehen, ob es möglich ist, in Regionen in unter Migrationsdruck stehenden Drittstaaten sichere und dauerhafte Aufnahmekapazitäten zu schaffen und Flüchtlingen und ihren Familien langfristige Perspektiven und angemessene Verfahren zu bieten, bis sie in ihre Herkunftsländer zurückkehren können.	x
41	18_129_2015-10-14	Die Frage, ob Asylanträge von Personen aufgrund des Konzepts des sicheren Drittstaats gemäß Artikel 33 Absatz 2 Buchstabe c) der Richtlinie 2013/32/EU als unzulässig bewertet werden können, hängt davon ab, ob die Voraussetzungen des Konzepts des sicheren Drittstaats gemäß Artikel 38 der Richtlinie 2013/32/EU erfüllt sind.	x
42	18_129_2015-10-14	Aufgrund der großen Herausforderungen durch den starken und anhaltenden Anstieg des Asylbewerberzugangs in Deutschland haben sich Verzögerungen im Umsetzungsprozess leider nicht vermeiden lassen.	4.1
43	18_129_2015-10-14	Die Bundesregierung arbeitet intensiv an der Umsetzung der beiden Richtlinien 2013/32/EU (Asylverfahrensrichtlinie) und 2013/33/EU (Aufnahmerichtlinie).	x
44	18_129_2015-10-14	Welche Rückschlüsse zieht die Bundesregierung aus einem Bericht des TV-Magazins Frontal 21, nach dem der EU-Militärausschuss von einem Scheitern der Phase 2 des EUNAVFOR-MED-Einsatzes ausgeht, die den bewaffneten Einsatz gegen Schlepperboote beinhaltet (www.zdf.de/frontal-21/schleuserjagd-im-mittelmeer-die-unmmögliche-mission-der-bundeswehr-kampf-gegen-schlepper-40410638.html)?	x
45	18_132_2015-11-04	Wir müssen jetzt verstärkt nach Afghanistan abschieben.	2.5
46	18_132_2015-11-04	Das heißt, man wird bei abgelehnten Asylbewerbern in der Regel weitere Schutzgründe nach der EMRK verneinen, oder man wird behaupten, es gebe innerstaatliche Fluchtalternativen.	x
47	18_132_2015-11-04	Darauf kommt es bei der Frage an: Können wir sie guten Gewissens dahin abschieben oder eben nicht, weil sie dort nicht sicher sind?	2.5
48	18_132_2015-11-04	Deshalb meine konkrete Frage: Was unternimmt das Außenministerium in diesem Kontext, um für eine eindeutige Aufenthaltserlaubnis für diese Menschen zu sorgen?	2.2
49	18_132_2015-11-04	Abschiebungen in den letzten zwölf Monaten im Vergleich zu den zwölf Monaten (gegebenenfalls anderen Vergleichszeitraum nehmen) zuvor entwickelt, und in welche Länder fanden diese im Wesentlichen statt?	x
0	18_132_2015-11-04	Die meisten Abschiebungen erfolgten in den Kosovo mit 4 358, nach Serbien mit 2 274, nach Albanien mit 1 369, nach Mazedonien mit 1 016, nach Bosnien-Herzegowina mit 429 sowie in die Russische Föderation mit 350.	4.2
1	18_132_2015-11-04	Die meisten Abschiebungen erfolgten hier nach Serbien mit 2 177, in die Russische Föderation mit 1 326, nach Mazedonien mit 807, in den Kosovo mit 792, nach Albanien mit 521 und nach Bosnien-Herzegowina mit 445.	4.2
2	18_132_2015-11-04	Drei Monate vor Ende dieses Jahres erfolgten damit bereits 2 580 Abschiebungen mehr als im gesamten vergangenen Jahr.	2.5
3	18_132_2015-11-04	Das zeigt zumindest, dass es bei dem Thema „Rück führungen und Abschiebungen“ offensichtlich durchaus ein konsequentes Handeln der Länder gibt.	4.2
4	18_132_2015-11-04	Aber ich kann Ihnen hier nicht umfassend sagen, was die einzelnen Gründe waren, zumal die Abschiebungen durch die Bundesländer durchgeführt werden.	2.5
5	18_132_2015-11-04	Auf welcher Grundlage bezüglich der Abschiebungs- und Rückführungspraxis gegenüber Afghanistan und der Menschenrechtssituation, wo er von innerstaatlichen Fluchtalternativen sprach, hat er sich denn da eingelassen?	2.5
6	18_132_2015-11-04	Der Minister hat sich dazu geäußert – und das teile ich natürlich –, dass wir auch bei Afghanistan die Zahlen der Abschiebungen und hoffentlich auch der freiwilligen Rückreisen deutlich vergrößern müssen, weil auch aus diesem Lande immer mehr zu uns kommen und wir eine Schutzquote von unter 50 Prozent haben.	2.5
7	18_132_2015-11-04	Nur bei den Personen, die den Schutz nicht bekommen, geht es um Rückführungen, nicht bei denjenigen, die in der Tat einen Asylgrund oder Fluchtgrund haben.	4.2
8	18_132_2015-11-04	Aber wie verträgt sich das mit der Behauptung Ihres Ministers, dass es in Afghanistan solche sicheren Häfen gebe, es also innerstaatliche Fluchtalternativen gebe, die man den afghanischen Flüchtlingen im Asylverfahren entgegenhalten könne?	2.5
9	18_132_2015-11-04	Zunächst einmal werden Asylanträge in Deutschland nach einem rechtsstaatlichen Verfahren geprüft.	x
10	18_132_2015-11-04	Das führt dazu, dass es eine Reihe von Antragstellern aus Afghanistan gibt, die hier Asyl oder einen Flüchtlingsstatus bekommen.	x
11	18_132_2015-11-04	Das bezieht sich aber nur auf diejenigen, bei denen kein Asylgrund festgestellt wird.	x
12	18_132_2015-11-04	Es gibt solche Schlepperorganisationen.	x
13	18_132_2015-11-04	Alimi Balki, die deutsche Regierung ausdrücklich gebeten hat, keine afghanischen Asylbewerber abzuschieben, sondern mehr afghanische Flüchtlinge aufzunehmen ( vergleiche www.tagesschau.de/ausland/demaiziere-afghanistan-101.html vom 28.	x
14	18_132_2015-11-04	In diesem Gesamtergebnis werden auch die entsprechenden CO2-Werte ausgewiesen sein.	x
15	18_132_2015-11-04	Der Antrag auf die Verfassungsänderung zur Demarkierung (Ausweisung) von Indigenengebieten (PEC 215) wurde im zuständigen Ausschuss im Unterhaus in Brasilia am 27.	x
16	18_132_2015-11-04	Die Bundesregierung prüft zurzeit verschiedene Möglichkeiten zur Verbesserung der Registrierung und Identifizierung der Asylsuchenden, einschließlich eines Nachweises der erfolgten Registrierung.	4.2
17	18_132_2015-11-04	Günter Krings auf die Frage der Abgeordneten Ulla Jelpke (DIE LINKE) (Drucksache 18/6520, Frage 30):  Welche Regionen Afghanistans sind nach Einschätzung der Bundesregierung ausreichend sicher, um abgelehnte Asylsuchende dorthin abzuschieben, ohne dass sie dort einer hohen Gefahr der Verfolgung durch staatliche, internationale oder nichtstaatliche Kräfte (OMF, Warlords usw.) ausgesetzt sind, insbesondere vor dem Hintergrund der kürzlich erfolgten vorübergehenden Einnahme der Stadt Kunduz durch Aufständische sowie wiederholt durchgeführter terroristischer Aktivitäten der Aufständischen in der Hauptstadt Kabul, und wie erklärt sich die Bundesregierung den Widerspruch zwischen der Aussage des Bundesministers des Innern, er sei sich mit der afghanischen Regierung „einig“ darüber, dass Angehörige der afghanischen Mittelschicht nicht nach Deutschland fliehen sollten (Statement des Ministers am  28.	2.5
18	18_132_2015-11-04	Oktober 2015), sowie der Aussage des afghanischen Ministers für Flüchtlingsangelegenheiten, Deutschland solle mehr afghanische Flüchtlinge aufnehmen und keine Asylsuchenden abschieben (Deutsche Welle, 28.	x
19	18_135_2015-11-11	Im Gesetzentwurf wird ja als Zweck ausgewiesen, dass es darum geht, die neu hinzukommenden Aufgabengebiete damit abzudecken.	x
20	18_135_2015-11-11	Oktober, ein Gespräch des zuständigen Abteilungsleiters des Bundesinnenministeriums mit dem Vizepräsidenten des BAMF – das ja keinen Präsidenten mehr hat – stattgefunden hat mit der Zielrichtung, Asylverfahren von syrischen Flüchtlingen in Zukunft anders zu behandeln als bisher.	x
21	18_135_2015-11-11	Anpassungen des Motors in der vom Kraftfahrt-Bundesamt angeordneten Rückrufaktion aufgrund zu niedrig ausgewiesener Stickoxidwerte in Fahrzeugen des Volkswagen-Konzerns eine Neuberechnung der CO2-Emissionen erforderlich machen?	x
22	18_135_2015-11-11	Eine Fluchtursache ist natürlich der Krieg.	2.1
23	18_135_2015-11-11	Aber es wäre für uns hochinteressant, von Ihnen die Fluchtursachen ganz klar definiert zu bekommen.	x
24	18_135_2015-11-11	Bisher wird immer nur von Fluchtursachen gesprochen, ohne diese zu benennen.	x
25	18_135_2015-11-11	Aber wir müssen auch der Tatsache ins Auge schauen, dass Ausbildungsprogramme im Rahmen der Entwicklungshilfe seit 50 Jahren durchgeführt werden und diese offensichtlich doch nicht dazu geführt haben, Fluchtursachen zu bekämpfen.	x
26	18_135_2015-11-11	Aus diesem Grund brauche ich Ihnen nicht zu erläutern, dass Fluchtursachen sehr vielfältige Gründe haben.	x
27	18_135_2015-11-11	Natürlich ist die Sonderini tiative „Fluchtursachen bekämpfen – Flüchtlinge reintegrieren“ eine der haushalterisch und monetär wichtigsten Maßnahmen, die wir haben.	x
28	18_135_2015-11-11	Die meisten fühlten sich sogar ermutigt, zum Beispiel dadurch, dass das von ihnen verhasste Asylrecht damals politisch gekappt wurde.	x
29	18_135_2015-11-11	Rassismus und Rechtsextremismus auch nur ansatzweise so gründlich in den Blick genommen, wie es notwendig gewesen wäre.	1.3
30	18_135_2015-11-11	Auch wenn überwiegend Menschen mit Migrationshintergrund unter den Opfern waren – die Taten der Rechtsterroristen sind im Kern auch ein Angriff auf uns als gesamte Gesellschaft, und wir werden parlamentarisch alle Möglichkeiten der Aufklärung nutzen, um dem Terror von rechts entschlossen entgegenzutreten.	1.3
31	18_135_2015-11-11	Dass die Täter aus der rechten Szene kommen und Rassismus das Tatmotiv sein könnte, wurde damals bei den Ermittlungen nicht in Erwägung gezogen.	1.3
32	18_135_2015-11-11	Wir müssen uns fragen, ob wir im Bereich der Bekämpfung des Extremismus und des Terrorismus die Verbindungen zwischen Bund und Ländern noch besser machen müssen.	x
33	18_135_2015-11-11	Das Bundesamt hat die Marke von einer Viertelmillion Asylanträge im Stau längst überschritten.	4.1
34	18_135_2015-11-11	Die Integrationsleistung für die, die hierbleiben werden, wird hoch sein.	4.1
35	18_135_2015-11-11	Die Beschlüsse von Ende September mit den Ministerpräsidenten, das erste große Asylpaket, die finanziellen Hilfen für die Länder und Kommunen und die Beschlüsse der Koalition vom letzten Donnerstag, all das waren wichtige Schritte.	x
36	18_135_2015-11-11	Als vor gut einem Jahr die Asylbewerberzahlen deutlichen anstiegen, war uns natürlich wichtig, die Asylverfahren zu beschleunigen.	x
37	18_135_2015-11-11	November 201513206  (A) (C)  (B) (D)  aus Syrien wurde das erreicht, indem wir als Innenministerium Anfang November 2014 auf die Anhörung im Asylverfahren verzichtet und damit auf ein schriftliches Verfahren umgestellt haben.	x
38	18_135_2015-11-11	Sie war richtig, weil in 77 Prozent der 2014 getroffenen Entscheidungen ohnehin ein Asyl oder Flüchtlingsschutz gewährt worden war.	x
39	18_135_2015-11-11	Nur 12 Prozent der syrischen Asylbewerber hatten diesen subsidiären Schutz erhalten.	2.2
40	18_135_2015-11-11	Oft beruht die Erfassung der Staatsangehörigkeiten nur auf Angaben der Asylsuchenden selbst, insbesondere dann, wenn keine Identitätsdokumente vorgelegt worden sind.	4.2
41	18_135_2015-11-11	Deshalb haben wir im Innenministerium – wie damals in die eine Richtung, jetzt in die andere Richtung – eine Entscheidung getroffen, nämlich für eine Rückkehr zur Einzelfallprüfung, für eine Rückkehr zum regulären Verfahren, das eine mündliche Anhörung wie im Asylgesetz vorsieht.	4.2
42	18_135_2015-11-11	Wir verfolgen damit das Ziel, wieder zu geordneten Verfahren bei der Einreise und bei Asylverfahren zurückzukehren.	x
43	18_135_2015-11-11	Zu einem geordneten Verfahren gehört auch das Dublin-Verfahren, und zwar mit der Feststellung des zuständigen Mitgliedstaates, der Prüfung aller Aspekte für einen möglichen Selbsteintritt Deutschlands in das Asylverfahren und, wenn die Voraussetzungen vorliegen, der Rücküberstellung in den zuständigen Mitgliedstaat.	4.2
44	18_135_2015-11-11	Man kann sich das Asylrecht nicht einfach hinbiegen, nur weil mehr Menschen zu uns kommen.	x
45	18_135_2015-11-11	Das führt zum genauen Gegenteil von schnell durchgeführten Asylverfahren.	x
46	18_135_2015-11-11	Kolleginnen und Kollegen von der SPD, Ihre Familienministerin hat gestern zu Recht gefordert, dass wir in der Asyldebatte nicht jeden Tag eine neue Sau durchs Dorf treiben sollen.	x
47	18_135_2015-11-11	Wir brauchen eine gute Integrationspolitik, eine Politik, die die Flüchtlinge aufnimmt, die für ein gutes Gesundheitswesen und dafür sorgt, dass Kinder in die Schule gehen können, und nicht die ständige Ankündigung und Durchsetzung neuer Repressionen.	1.1
48	18_135_2015-11-11	Wir haben im Koalitionsvertrag – zwei Jahre ist er alt – festgehalten, dass das Asylverfahren drei Monate dauern soll.	x
49	18_135_2015-11-11	Sie erhalten die gleichen sozialen Leistungen, dieselben Arbeits- und Integrationsmöglichkeiten.	1.1
0	18_135_2015-11-11	Das ist Gift für die Integration.	x
1	18_135_2015-11-11	Wenn ich mich aber an die Vorratsdatenspeicherung, die Asylrechtsverschärfung und die Transitzonen, die nun Registrierzonen genannt werden, erinnere,  (Dr.	x
2	18_135_2015-11-11	Vor dem Hintergrund der besonderen Herausforderungen, die damit einhergehen, brauchen wir bei diesem sehr schnellen Zuzug von Flüchtlingen, den wir im Moment erleben, vor allen Dingen eine Gesellschaft, die zusammenhält.	4.1
3	18_135_2015-11-11	Diejenigen, die nicht nachziehen können, würden ihren Asylantrag individuell stellen.	x
4	18_135_2015-11-11	Dann fangen wir mit der Integration an.	x
5	18_135_2015-11-11	Die können sich nicht nur mit der Integration beschäftigen, sondern sie müssen sich auch mit den Fragen der Begrenzung beschäftigen.	x
