	Term_NDoc_Date	Sentence	Frame
15	18_120_2015-09-09	Es taucht verstärkt die Frage auf, warum wir nicht genug in den Herkunfts- und Aufnahmeländern investieren, aus denen die Menschen zu uns kommen, warum wir nicht mehr versuchen, die Fluchtursachen zu bekämpfen – irgendwie, aber auf jeden Fall mit deutlich mehr Engagement.	2.3
16	18_120_2015-09-09	Deshalb – das wurde heute ganz oft angesprochen – ist es natürlich ein gutes Zeichen, dass im Haushaltsentwurf beim Etat des Ministeriums für wirtschaftliche Zusammenarbeit und Entwicklung ein deutliches Plus zu verzeichnen ist, auch, aber nicht nur, für die Sonderinitiative „Fluchtursachen bekämpfen, Flüchtlinge reintegrieren“.	x
17	18_120_2015-09-09	Entwicklungszusammenarbeit – auch das wurde schon gesagt – ist kein Allheilmittel, um Fluchtursachen zu beseitigen.	x
18	18_120_2015-09-09	Tunesien gibt Hoffnung, gilt als Leuchtturm für Demokratie und Stabilität, ist aber massiv vom Terrorismus bedroht.	x
19	18_120_2015-09-09	Fluchtursachen und der Umgang der Städte mit Flüchtlingen werden dabei eine wichtige Rolle spielen müssen.	x
20	18_120_2015-09-09	Morgen hat Thomas Oppermann eine weitere Konzentration auf genau dieses Anliegen vorgeschlagen, nämlich eine Umschichtung hin zu diesem Titel für die Sonderinitiative „Fluchtursachen bekämpfen, Flüchtlinge reintegrieren“.	x
21	18_120_2015-09-09	Andererseits – das ist ja auch aus der bisherigen Diskussion hervorgegangen – ist ja eigentlich der gesamte Haushaltsplan des Ministeriums für wirtschaftliche Zusammenarbeit und Entwicklung der Versuch, Fluchtursachen zu bekämpfen und Chancen zu geben.	x
22	18_120_2015-09-09	All das und vieles mehr – Konfliktmineralien, Lieferketten, keine ordentlichen Arbeitsbedingungen, Kinderarbeit, Zwangsarbeit und dergleichen, keine fairen Handelsverträge – sind auch Fluchtursachen.	x
23	18_121_2015-09-10	Erst die wirtschaftliche Leistungskraft unseres Landes,  gepaart mit soliden Finanzen, erspart uns jetzt schwere Entscheidungen und Konflikte darüber, wie wir die Aufnahme und die Integration so vieler Menschen in Deutschland schaffen und finanzieren wollen.	x
24	18_121_2015-09-10	Der Bund muss die Voraussetzungen bei der Grundsicherung des SGB II, aber auch bei der aktiven Arbeitsmarktpolitik, bei Sprachkursen und bei der Qualifizierung schaffen, um eine größere Zahl von Menschen in den Arbeitsmarkt zu integrieren.	x
25	18_121_2015-09-10	Hier liegen Chancen und Risiken der Zuwanderung ganz dicht beieinander.	x
26	18_121_2015-09-10	Die Zuwanderer, die jetzt kommen, können uns helfen, das zu ändern.	x
27	18_121_2015-09-10	Kümmern wir uns zu spät um Sprachausbildung, suchen wir nicht nach der Qualifikation der Menschen, die zu uns kommen, und lassen wir sie monatelang oder noch länger untätig bleiben, dann werden die Integrationsprobleme wachsen.	x
28	18_121_2015-09-10	Wir müssen Sprachkurse anbieten und die Anerkennung von Abschlüssen weiter beschleunigen.	3
29	18_121_2015-09-10	Flucht und Asyl dürfen nicht jahrelanges  Nichtstun bedeuten.	x
30	18_121_2015-09-10	Ausbildung und Arbeit sind die beste Integration.	x
31	18_121_2015-09-10	Integration und soziale Teilhabe bedeuten vor allem auch Kindertagesstätten- und Schulplätze sowie bezahlbarer Wohnraum, übrigens für alle, die ihn brauchen, nicht nur für Flüchtlinge.	x
32	18_121_2015-09-10	Wir brauchen eine Alternative zu Schlepperbanden und zu Menschenhändlern.	2.2
33	18_121_2015-09-10	Solange Menschen keine andere Chance sehen, als über Schlepper und Menschenhändler nach Europa zu kommen, werden wir das Elend an unseren Grenzen nicht los.	2.2
34	18_121_2015-09-10	Deswegen rate ich uns dringend, in Deutschland das Thema Einwanderungsgesetz voranzutreiben und übrigens auch in Europa für eine solche Politik zu werben.	x
35	18_121_2015-09-10	Vertreter der Koalition haben in dieser Haushaltswoche zu Recht häufig gesagt, es gehe darum, die Fluchtursachen zu überwinden.	x
36	18_121_2015-09-10	Eine zweite Konsequenz im Umgang mit dem Flüchtlingsproblem wäre, sich mit Industrieverbänden und  Kammern dafür einzusetzen, dass Flüchtlinge und Asylsuchende schnell in Arbeit und Ausbildung kommen.	3
37	18_121_2015-09-10	Aber Sie wissen wie wir, dass das Asylrecht, das Zuwanderungsrecht dem enge Grenzen setzt.	x
38	18_121_2015-09-10	Die Fluchtursachen können Sie angehen, indem Sie Waffenexporte einstellen und verbieten.	x
39	18_121_2015-09-10	Dass so viele Leute eine Willkommenskultur zeigen, ist nur erfreulich und zeigt, wie reif unsere Demokratie ist und wie reif und auch wie reich unser Land ist, weil wir uns das leisten können.	x
40	18_121_2015-09-10	Die nächsten 400 Zöllner stellen wir nicht für die Kontrolle des Mindestlohns ein, weil wir ein Misstrauen gegenüber den Unternehmen nicht in dem Maße begründen können, wenn es maximal um 0,58 Prozent geht, sondern schicken wir zum BAMF und sorgen dafür, dass die Integration und die Asylverfahren beschleunigt werden.	x
41	18_121_2015-09-10	Wir müssen auch bei den Prinzipien des Asylrechts klare Kante zeigen.	x
42	18_121_2015-09-10	Ich bin dafür, dass wir das Asylrecht so beibehalten, wie es ist.	x
43	18_121_2015-09-10	Es kommt zu einer Welle von Einwanderungen großer Firmen in die USA, weil die Energiepreise so fantastisch niedrig sind, dass es sich für sie lohnt, wegzugehen.	x
44	18_121_2015-09-10	Drittens müssen wir Europa zusammenhalten und auch auf dieser Ebene für Integration sorgen.	x
45	18_121_2015-09-10	Das sind die drei Integrationsaufgaben, die wir haben.	x
46	18_121_2015-09-10	Ich komme jetzt auch zum Thema Fluchtursachenbekämpfung.	x
47	18_121_2015-09-10	Dass viele Mitbürger in unserem Land angesichts einer solchen Anzahl von Flüchtlingen Ängste haben und sich fragen, wie Bund, Länder und Kommunen die Unterbringung und auch die Integration bewältigen wollen, ist, wie ich glaube, nur allzu verständlich.	4
48	18_121_2015-09-10	Denn nur wenn es gelingt, gemeinsam mit der Wirtschaft das Potenzial und die Motivation der Menschen, die zu uns kommen, zu nutzen, nur dann wird Integration gelingen.	3
49	18_121_2015-09-10	Diese Lebenschancen brauchen wir für die Einheimischen und für die Zuwanderer.	x
